Gene	Score
SLC22A18	-0.0069062509999999995
MDS2	-0.006922023
MB21D2	-0.0069305930000000005
VKORC1	-0.00693466
MMAB	-0.006951288000000001
HYAL4	-0.006956853000000001
ARPC5L	-0.006958006
PCDH11Y	-0.006977400999999999
C14orf48	-0.006978247
LOC729852	-0.006982446999999999
KLRAP1	-0.006987956
IYD	-0.006993908
ARHGAP27	-0.007043165
MAFF	-0.007087855
ODZ2	-0.0071153909999999996
APOL3	-0.007127417
ZNF516	-0.007136443
GNB5	-0.0071465159999999995
VPS35	-0.007152556
CST3	-0.007156094
FAM24B	-0.007190978000000001
APBB3	-0.007196641
MTSS1	-0.0072086
KIAA0195	-0.00721541
SDC1	-0.0072316690000000005
CYTH3	-0.007299118
LPP	-0.007335741
PTPRH	-0.00735065
ZNF19	-0.007374455
GOLM1	-0.007388293000000001
FOXP1	-0.00739404
EMILIN1	-0.007494712
ANLN	-0.007496733
GORASP1	-0.007502946
CD82	-0.007628249
ZNF79	-0.007630262
HDDC3	-0.007644997
SENP6	-0.0076545730000000005
JTB	-0.007657475
LINC00305	-0.007675933
LOC643650	-0.007734031
LRRTM1	-0.007756511
GALNT7	-0.007758479
B2M	-0.007759304
CSNK1D	-0.007785797
POLR2L	-0.007817486
MDH1	-0.007834221
RUSC2	-0.007840623
SLC5A9	-0.007854938
RIMKLB	-0.007867454
RBFOX2	-0.007872983
GSTA1	-0.007874181
POLB	-0.007908982
ZNF529	-0.007912349
LMAN2L	-0.007929931
TSEN15	-0.007931764000000001
TUBA3C	-0.007936816
SLK	-0.00793778
CSH1	-0.007960321
IGSF21	-0.007966808
PARG	-0.007982954
PUS3	-0.008026103
WNT7B	-0.008027781999999999
KCNAB1	-0.008038501
NPC1L1	-0.008056126
HIF3A	-0.008107173
RPL23AP32	-0.00811724
C1orf74	-0.008121445
ZBTB25	-0.008143213
DCAF6	-0.008178437
CCDC167	-0.008193245
PAM	-0.008197149
PPP2R1A	-0.00820626
NRN1	-0.008227042
AKR1C1	-0.008248408
XDH	-0.008274267
UPK1B	-0.008292584
USP34	-0.00831841
PDLIM2	-0.008320069
FLJ20021	-0.008338232
LOC285441	-0.008343020999999999
USP35	-0.008345426999999999
EPS15L1	-0.008356758
APOBEC3F	-0.008380476999999999
ZNF202	-0.008385438
NDUFB4	-0.008389684
TRAF3IP1	-0.008414448
AGBL3	-0.008419707
ACAP3	-0.008435231
SLC23A1	-0.008435865
MBTPS2	-0.008449643
CCDC77	-0.008463401
TMOD4	-0.008467522
ULK4	-0.00849932
DNAJC17	-0.008505264
LOC100133461	-0.008511395
MIA2	-0.008515116
SDPR	-0.008529289
LEPRE1	-0.008535848
PCDHB12	-0.008567940999999999
GAK	-0.008569406
ZNF440	-0.008608598
C1orf213	-0.008613044
CD79B	-0.008645316
ZC3H12D	-0.008654358000000001
H2AFZ	-0.008655484
C19orf47	-0.008659539
LXN	-0.008734111999999999
GCM2	-0.008740224
DHX15	-0.008740293
ZNF501	-0.008775241999999999
C14orf102	-0.008804274
HIST1H4F	-0.008829878000000001
GSTO2	-0.008848971
PRCC	-0.008866806
LOC100272217	-0.008871998
ZCCHC7	-0.008880601
CTNNA1	-0.008890888000000001
SPOCK2	-0.008897214
DNAH12	-0.008945298
RPAIN	-0.008945622
ART3	-0.00895339
DVL3	-0.009001823
LIN7A	-0.009009398
MORF4L2	-0.009052744
MXRA5	-0.009138311999999999
SLIT2-IT1	-0.009182174
CECR2	-0.009205355
KIAA0649	-0.009207913
ANKS1B	-0.009210094
PLXNA4	-0.009221069
BMP2	-0.009234069000000001
NUDT2	-0.009256646
ITPKB	-0.00927822
ZNF783	-0.009286667
NXNL2	-0.009297214
SGPP2	-0.009299
PSPC1	-0.009340422
TAZ	-0.009352588
SMC3	-0.009370778
PNPLA5	-0.009378224000000001
FAM71F2	-0.009396818000000001
ADAMTSL4	-0.009453553
MICU1	-0.00946263
PDE6A	-0.009516051999999999
CXCR7	-0.009541642
GIMAP2	-0.009583392
VCPIP1	-0.009612939000000001
PTEN	-0.009614497
RXFP3	-0.00963204
BBS2	-0.009642906
LOC93622	-0.009653744
TTTY15	-0.009657108000000001
DLGAP3	-0.009660389
CA3	-0.009675511
CCDC3	-0.009676799
ENO3	-0.009797968
KRT2	-0.009817083
ZNF668	-0.009834079
LOC554206	-0.009859999
TMEM229B	-0.009874898
GSTM4	-0.009936295
NDUFA13	-0.009963823
C3orf43	-0.009966629
CITED2	-0.009969871
LOC100505971	-0.0099735
ODAM	-0.010035235
NSFL1C	-0.01004966
KRT80	-0.01005054
CCDC66	-0.010065181
THOC1	-0.010087763000000001
MUC16	-0.01008822
LOC285943	-0.010104698
GON4L	-0.010109057
IQGAP1	-0.010118681
LSM14B	-0.010123337
PIEZO2	-0.010145251999999999
TPP1	-0.010175152
ZC3HAV1	-0.010184937
YWHAH	-0.010208323
ZNF460	-0.010214967
LAX1	-0.010254011
RPS6KB1	-0.010307683
ZNF382	-0.010326811
FGF7	-0.010331531
ZNF579	-0.010372524000000001
FZD4	-0.010381286
ANKAR	-0.010413396
SMC4	-0.010450981
LUM	-0.01045943
ALDH2	-0.010462306999999999
SLC35F4	-0.010463225999999999
NIPSNAP3B	-0.010532648
DEPTOR	-0.010550941999999999
PCA3	-0.010621664
ORM1	-0.010629501999999999
REPIN1	-0.010636079
NFAM1	-0.010639193
NUP160	-0.010662271000000001
LZIC	-0.010676153
IDO2	-0.01068236
GLT8D1	-0.010736428000000001
LOC100287598	-0.010742098
PCDH20	-0.010747297
PGM5	-0.010757388
AZU1	-0.010758665
ACHE	-0.010760278
TMEFF2	-0.010769827
MUC20	-0.010780545
XRN2	-0.010787577
CRCT1	-0.010798165
SPHAR	-0.010805934
MAPK8	-0.010859141000000001
NUMB	-0.010862623
KIAA1432	-0.010879041
CAMSAP1	-0.010903578999999998
ZNF283	-0.010904285
LPL	-0.010926077
NDUFS6	-0.010926093999999999
GSTZ1	-0.010932991999999999
PPIG	-0.010951529
RAB6A	-0.010965871
MORN2	-0.010983131
PACSIN1	-0.011008741
NSRP1	-0.011027397
LOC100506226	-0.011080453999999998
SIVA1	-0.011082831999999999
NFAT5	-0.011114738999999998
CENPN	-0.011126473000000001
C12orf69	-0.0111288
UBD	-0.011144516
ZSCAN21	-0.011145698999999998
GIMAP7	-0.011146018999999998
GJA4	-0.01118867
TTPA	-0.011206592
HDGFRP3	-0.011228878000000001
LOC400654	-0.011230904
PATE2	-0.011246467
TMEM74	-0.011274072
GPANK1	-0.011275623
TRAV36DV7	-0.011285126000000001
ISM1	-0.01129156
DUSP4	-0.011292522
PRDM2	-0.011311428
SNX7	-0.011320601000000001
CAPN13	-0.01134658
EIF1AX	-0.011393061000000001
ACOX3	-0.011400483000000001
HOXC6	-0.011461457
PCDHB18	-0.011483763999999999
LCE1B	-0.011493537
XK	-0.011505976000000001
KCNK9	-0.011518083
LRRC48	-0.011520523000000001
KCTD3	-0.011527711000000001
CNDP2	-0.011530476000000001
HAUS6	-0.011542232
KDM6B	-0.011547345
INPP4A	-0.011573358
WDR90	-0.011577931000000001
PSMD7	-0.011580151
NKAP	-0.011600957
RFESD	-0.011604157
FZR1	-0.011665715
GP2	-0.01167515
MT1X	-0.011689561000000001
GNA12	-0.011711112
N6AMT1	-0.011717218
PTPN22	-0.011754236999999999
WDR72	-0.011757123999999999
TATDN3	-0.011767675
RNF148	-0.011812363000000001
SIX6	-0.011818132
MGAT4B	-0.011824606999999999
NFATC1	-0.011828044
PAAF1	-0.011846251
LOC100506342	-0.011871946999999999
YTHDF1	-0.011878639
PPPDE1	-0.011904986000000001
CTXN1	-0.011926464
ARRDC1	-0.01195922
TAAR9	-0.01197726
TMEM127	-0.011996473999999998
TBC1D24	-0.012016981999999999
LOC100507516	-0.012017884
CATSPERG	-0.012026775
RRH	-0.012030302
LOC100505774	-0.012036573
LDHAL6A	-0.012048391
RHOBTB1	-0.012049681000000001
TASP1	-0.012055067
NTRK3	-0.012106676
ZCWPW1	-0.012108475
DCAF16	-0.012137282
ARHGAP29	-0.012155259
GSC	-0.012158858
C10orf96	-0.012162698999999999
AMOTL2	-0.012163108
SLCO5A1	-0.012178106999999999
LOC100506870	-0.012194908999999999
FADS1	-0.012210718999999998
GATA5	-0.012228218
SIRPG	-0.012234281000000001
PNMAL2	-0.01224819
ADH1C	-0.012280491999999999
MAP3K4	-0.012287273999999999
KIAA1310	-0.012289676999999999
CD2AP	-0.012304077
MICAL3	-0.012335093
LOC100506107	-0.01234284
PAGE4	-0.01236547
RPH3A	-0.012375711000000001
HTN1	-0.01238357
IRAK1BP1	-0.012436237
EPS8L3	-0.012466623000000001
LPAR4	-0.012470658999999999
SPINK1	-0.012473193
SSH2	-0.012482268000000001
FNDC3B	-0.012492477
GBP3	-0.012502357
ATAD1	-0.012517998999999998
ST6GALNAC5	-0.012539747
FSTL1	-0.012559831
PHACTR2	-0.012592686
CST2	-0.012602183000000001
SNRNP35	-0.01260572
IDI1	-0.012618608
MGC3771	-0.01261871
ZDHHC6	-0.012669273
BRD7	-0.012688488000000001
FCRL4	-0.012726313000000001
ZNF37A	-0.012729316999999999
IGFBP4	-0.012735058999999998
HSD17B10	-0.012735175
RAF1	-0.01276963
GPR35	-0.012780402
SLC10A2	-0.012787898999999998
GPATCH8	-0.012820986999999999
PPY	-0.012832558
RBM38	-0.012835774
DENND5B	-0.012859273000000001
CENPQ	-0.012882246000000002
CTSS	-0.012916175
MNS1	-0.012957063000000001
FOXRED1	-0.013004948
ACPT	-0.013027006
C22orf31	-0.01304061
CCBL2	-0.013046097
OVOL1	-0.013067361999999999
C9orf71	-0.01309634
FLJ39639	-0.013122499
GOLPH3L	-0.013139083000000001
LOC100507391	-0.013150516999999999
TAF10	-0.013165923000000001
PNN	-0.013206928
LOC100507213	-0.013225648000000001
SLC25A33	-0.013240463000000001
ZNF333	-0.013263566000000001
OSBPL6	-0.013266701
AURKA	-0.013291533000000001
RHEB	-0.013323821000000001
TMX3	-0.013343923999999998
OCIAD1	-0.013362095
BMP3	-0.013363391
C16orf92	-0.013382933
IGFL1	-0.013385343000000001
CCPG1	-0.013447887
UBE2E1	-0.013450101
HRK	-0.013464236000000001
LOC121952	-0.013468306000000001
ZFP36	-0.013502493
MRGPRF	-0.013513068999999999
ZAP70	-0.013541713
IFI35	-0.013574568
IPO8	-0.013590266
CHD5	-0.013597271000000001
C8B	-0.01360857
ZNF428	-0.013618178
H6PD	-0.013630443999999999
KIF15	-0.013633613000000001
TCEAL4	-0.013634700000000001
IFI27L2	-0.013652023000000001
FGF8	-0.013679211
MYT1	-0.013727803
GPR171	-0.013782338
DDX3Y	-0.013787700000000002
HIST1H2BK	-0.013805278999999998
MRPS14	-0.013805921
LOC284950	-0.013823107
CNTN5	-0.013859998
CRYGB	-0.013869533
DKK2	-0.013882186000000001
ZKSCAN1	-0.013888117
TUBE1	-0.013925079
C17orf75	-0.013999102
KNCN	-0.014022588
SUGT1P1	-0.01403476
LOC144742	-0.014048281999999999
THBS4	-0.014050976000000001
PGM1	-0.014071468
PCDH15	-0.01407709
TRAV17	-0.014084194
CLN8	-0.014084653
GPX4	-0.014105768999999999
LOC100507634	-0.014107843
NLRC5	-0.014116267
DDX50	-0.014156588000000001
LOC375295	-0.014163998999999998
NR1H4	-0.014184445
FAM120C	-0.014201308000000001
PIGT	-0.014205576999999999
LPXN	-0.014215743999999999
TSPAN13	-0.014272258999999999
LOC151162	-0.014284513
P4HA3	-0.014284878
WDR11	-0.01432082
HHLA3	-0.014334343999999999
MCEE	-0.014344158999999999
RARRES1	-0.014354158
ZFC3H1	-0.014355305
CELSR1	-0.014375332
S100B	-0.01439453
KCNE4	-0.014414051
RPRD1A	-0.014422366
LOC254559	-0.014424531
CCDC48	-0.014440458
ANKDD1A	-0.014458271000000002
LOC100507384	-0.014477907
SHPRH	-0.014479800000000001
GALNT11	-0.014488204
ADCY8	-0.01449629
NR4A3	-0.014521666
SETD3	-0.014540369
C6orf125	-0.014557276999999999
PAPPA	-0.01455925
TPH1	-0.014573616999999999
NPHP4	-0.014574213999999999
USP42	-0.014582631
RSPH9	-0.014611866999999999
LRRN4	-0.014612808
FAM149A	-0.014638485
CXorf56	-0.014648686999999999
KCNJ10	-0.014676722
CAPG	-0.014694378000000001
LEP	-0.014707388
GALC	-0.014717255
ICMT	-0.014721932
GPT2	-0.014781103
C8orf76	-0.01482197
KCNJ13	-0.014822024
DDAH1	-0.014842363999999999
ALX3	-0.014879358999999998
FSCN2	-0.014897612
KLHDC7B	-0.014908797
CHRM4	-0.014940874
CHAC1	-0.014943181000000002
HDHD3	-0.014959519
KRTAP2-2	-0.01496529
C2	-0.014968078000000001
AP4M1	-0.014968782
YY1	-0.014982845
FAM19A2	-0.014991818999999998
RORB	-0.015016438
RASAL2	-0.015019171000000001
LOC100287216	-0.015052106
DCAF8	-0.015221953
ZNF518B	-0.01522956
APBA3	-0.015245716000000001
UTP23	-0.015257162
NEXN-AS1	-0.015264689
ARL6IP4	-0.015268271000000002
GGT5	-0.015284388999999999
FTSJD1	-0.01529579
BTN1A1	-0.015299416000000001
TMEM60	-0.015310796000000002
STK24	-0.015332523999999998
SLC17A1	-0.015342011000000001
RANBP2	-0.015361864
MLPH	-0.015370766000000001
ATP6V1C1	-0.015378838999999998
EXOSC10	-0.01541244
GALNTL5	-0.015431165
C15orf33	-0.015481263
CMKLR1	-0.015507422
MAB21L1	-0.015509262
SLC39A12	-0.015518528
ATM	-0.015543723999999998
CIT	-0.015544263000000001
GPRC5B	-0.015612301
VTN	-0.015634442
PON3	-0.015640428999999997
SAR1B	-0.015655766
LOC100289230	-0.015667206
CCDC76	-0.01567224
PSD2	-0.015682734
CAP1	-0.015690914
LOC641518	-0.015693205
CYB5R3	-0.01572386
FGF19	-0.015742976000000002
PTPN21	-0.015746384
ARL9	-0.015755523
RABGEF1	-0.01576164
LOC100505658	-0.015772525
DEFB129	-0.01578707
PHKA2	-0.015787563
C9orf78	-0.015804681
CDK5R1	-0.015808473
HECW2	-0.01583657
POFUT2	-0.015862963
TMEM223	-0.015875123999999997
WISP2	-0.015877623
LOC729678	-0.015888471
GTPBP2	-0.015896221999999998
C15orf52	-0.015929095
VNN3	-0.015931116999999998
BROX	-0.015945933
PTGER3	-0.015970175
SYT7	-0.015994238
OR7A10	-0.016054117
LOC100507605	-0.016054506
9-Mar	-0.016067500000000002
SLC4A4	-0.016103626
LINC00226	-0.016126606
APOBEC3G	-0.016139186
LIMA1	-0.016146157
KLHDC3	-0.016158878
NR0B1	-0.016168777
PHC2	-0.016189501999999998
PET117	-0.016215538999999998
KLRB1	-0.016237823000000002
KIAA0556	-0.016260794
IL21R	-0.016263029
KCNA3	-0.016268544
PIAS2	-0.016271524
G2E3	-0.016305522
C1QTNF7	-0.01631725
RNF41	-0.016327322
RBKS	-0.016338974
MAEA	-0.016346652
LOC100506172	-0.016353354
ZP4	-0.016376785
GBA3	-0.016388988
LINC00471	-0.016409035
GNS	-0.016452856999999998
ABCC10	-0.016501997
RB1CC1	-0.016520319
PCMT1	-0.016521683
RNF169	-0.016550815
WDR49	-0.016567934
FNDC1	-0.016584538
IFT27	-0.016585057
LOC100288122	-0.016606365
LMOD2	-0.016610387
MSL1	-0.016628917
APOM	-0.016639932
FAM81B	-0.016661003
FIBIN	-0.016661415
SLC3A1	-0.016672398999999997
TXNRD1	-0.016679523999999998
PLCE1	-0.016709643
COPZ2	-0.016725899
KCTD4	-0.016830917
KHDRBS2	-0.016858536
EFNA2	-0.016875614
IL36RN	-0.01688089
DHRS7	-0.016903091000000002
FSCN3	-0.016973588
BANP	-0.016985775
CMTM6	-0.016997063
CD36	-0.017018406
LOC282997	-0.017028818
TMPRSS13	-0.017043097
DDX46	-0.017084595
GREM2	-0.017093206
RFC1	-0.017112963000000002
UBA7	-0.017131192
XPC	-0.017141257
PGPEP1	-0.017155352
ITLN1	-0.017164684
MYNN	-0.017170791
DNAJC24	-0.017178177
HIST1H2AE	-0.017179768
TCL1B	-0.017222076
SRD5A1	-0.017233091000000002
LOC100505676	-0.017240403
NOX4	-0.017243579
ACSM3	-0.017257998
BACH1	-0.017258286
BST1	-0.017295301000000003
C20orf85	-0.017295591000000003
CEP152	-0.017357958
TRIOBP	-0.017386749
ZMYM3	-0.017388128
HS3ST3B1	-0.017433065
GOSR2	-0.01743864
OVGP1	-0.017469445
ADAM33	-0.01749215
MCCC1	-0.017496892
VPS37D	-0.017501605
TSHB	-0.017531974
TAF11	-0.017534451
MMP7	-0.01753962
ARAF	-0.017557676
HYAL2	-0.017598613
EXD3	-0.017621201
DUSP1	-0.017639828
RARS2	-0.017658698
HIST1H3D	-0.017704539
ACAT2	-0.017716038
FAM117B	-0.017742047
EPHA5	-0.017751073
DEPDC5	-0.017786587
CCS	-0.017805925
ANKRD53	-0.017827496
SLC15A3	-0.017837356000000002
EZH1	-0.017848572
C9orf116	-0.017857966
TMCO4	-0.017867642
CAMK1	-0.01788529
CRHR1	-0.017892785
OR2H1	-0.017897192
LOC100506368	-0.017912208
MRO	-0.017918737
ARHGEF10	-0.017987435
P2RY6	-0.017999433000000002
LOC728723	-0.01808619
CBLB	-0.018086847
PRKAR2B	-0.018089336
TAOK2	-0.018098673
STEAP4	-0.018101732
LOC100505735	-0.018111913
PDE9A	-0.018114786
LOC170425	-0.018186855
APCDD1	-0.018195603
LOC100506495	-0.018204399
SCRIB	-0.018210705
KCNK15	-0.018223354
PLK1S1	-0.018226462
ENGASE	-0.018307011
LOC374443	-0.018325591999999998
SERPINB11	-0.018359564
MDK	-0.018371116
FCAMR	-0.018376701999999998
KIF3C	-0.018405436
ENTPD6	-0.018420594
PTPRR	-0.018434031
BLOC1S2	-0.0184438
ZNF707	-0.018459003
MED15	-0.018463529
IBA57	-0.018481411
TDRD10	-0.018484586
IRF2BP1	-0.018499051000000002
C5orf64	-0.018521611
JHDM1D	-0.01855926
OBFC2B	-0.018562643
WFDC10A	-0.018593793
VASH2	-0.018597146999999998
FAT4	-0.01863091
GNG8	-0.018638724
C1orf35	-0.018686222
TNFAIP6	-0.01868992
TEAD3	-0.018701531
TRAF5	-0.018710657
ZSCAN22	-0.01871237
ARL6IP6	-0.018717742
POLE2	-0.018746017
FTO	-0.018751458000000002
EI24	-0.018767693999999998
LRRFIP2	-0.018770528999999998
C4orf36	-0.018789218
DLGAP2	-0.018809298999999998
NNMT	-0.018869889
PWRN2	-0.018870249
TLK2	-0.018875526
ZNF625	-0.018875656
HIST1H3B	-0.018876288999999997
C19orf42	-0.018925036
WNT8A	-0.01896467
FUBP3	-0.018984868000000002
SLC38A2	-0.019024861
C17orf61	-0.019046278
LAMTOR1	-0.01908102
FAM194A	-0.019088231
CBX6	-0.01910756
C3	-0.019116011999999998
CCDC160	-0.019157683000000002
LOC100127888	-0.019172118000000002
SEC14L3	-0.019173773999999998
NPBWR2	-0.019219801
UCHL1	-0.01923055
MYO1H	-0.019245916999999998
CPSF3	-0.019252064
BTBD17	-0.019288767
TXNRD3	-0.019300791
CAPN5	-0.01930163
APOA2	-0.019323558
ATP8B2	-0.019326685
LCP1	-0.019351183
C11orf94	-0.019356635
GAB1	-0.019364409
CLYBL	-0.019384828
ZKSCAN2	-0.019407197
GPR77	-0.019432328999999998
LOC100506649	-0.0194386
MAPK4	-0.019441232
RNF114	-0.019462625
C1orf190	-0.019536938
FLJ20444	-0.019538305
NEFH	-0.019546711
MUC13	-0.01955499
ZNF562	-0.019556703999999998
LOC100505716	-0.019567644
APBB1	-0.019582988
AIFM2	-0.019596947
YTHDF2	-0.019599704
KANK4	-0.019618788999999998
RAD52	-0.019645816
C1orf192	-0.019685884
SULT1B1	-0.019702097
KIAA2018	-0.01971107
LOC100287437	-0.019758933
NSF	-0.019777452
SAMD13	-0.019777891000000002
KCTD16	-0.019806656000000002
MARCKSL1	-0.019849757
DDRGK1	-0.01985745
PTGDS	-0.019893268000000002
ZNF12	-0.01996257
PPP1R9A	-0.019989108000000002
NEO1	-0.020024163
BTN2A1	-0.0200266
C12orf35	-0.020061308
DCAF4L1	-0.020071000000000002
IFITM2	-0.020096039
SYF2	-0.020129408999999997
C12orf49	-0.020175702
ADAMTSL1	-0.02020588
PSG1	-0.020208922
STX7	-0.020235748
KRT4	-0.020246192
RERE	-0.020247071000000002
ZZZ3	-0.020273244
PARVA	-0.020275878
C13orf44-AS1	-0.020286881
CXorf57	-0.020293459
TADA3	-0.020348316
ZFAND3	-0.02038096
GRM2	-0.020384494
ZNF257	-0.020396645
LOC100130691	-0.020406509
LOC390940	-0.020419758
TMC7	-0.020439575
SPTA1	-0.020474519
1-Dec	-0.020489301
KIAA0494	-0.020495311000000002
YEATS4	-0.020519036
LOC645431	-0.020531828000000002
CCDC85A	-0.020535428
STK17B	-0.02056044
CCNYL1	-0.020566705
AKT1	-0.02058857
SIGLEC5	-0.020594045
COG4	-0.020642264
NGFRAP1	-0.020646705
USP28	-0.020670196000000002
TAAR1	-0.020701261000000002
RPRM	-0.020738777
COPG	-0.020741013
DEGS1	-0.020749486
LOC100506165	-0.02075743
MAML1	-0.020768313
NEK9	-0.020770399
PRMT8	-0.020779858999999998
LOC100506694	-0.020783507
LOC728606	-0.020790522
ELOVL2	-0.020859078
MEX3A	-0.02087592
RNF168	-0.020886066000000002
S1PR1	-0.020906976
LIMS2	-0.020958038999999998
NRD1	-0.020974112000000003
HES4	-0.020990881
TBC1D8B	-0.020993219
TAPBPL	-0.021009617
CCDC135	-0.021020188999999998
UBQLN3	-0.021116661000000002
LOC100507351	-0.02112334
LCMT1	-0.021148291
TMIGD2	-0.021153303999999998
PAPOLA	-0.021163272
KRT76	-0.021173009
SERPINC1	-0.021173777
MGC12982	-0.021180564
KAT8	-0.021184501
PLEKHG3	-0.02122008
COL5A2	-0.021258317000000002
LHFPL3	-0.021263315
YIPF2	-0.021268713999999998
USP32	-0.02132302
ZSCAN20	-0.021327758999999998
C13orf16	-0.021365252
FLJ33065	-0.021447471
MARK3	-0.02146598
TUSC5	-0.021522656
A4GNT	-0.021527555
TMED5	-0.021533858
FKSG83	-0.021570487000000003
EPHX1	-0.021583651000000002
B4GALT5	-0.02161534
HDAC5	-0.021628497000000003
DCTN6	-0.021671927999999997
SKIL	-0.021685461
RGS17	-0.021716726000000002
LOC100506013	-0.021727534
GATA2	-0.021733412999999997
TMEM145	-0.021745785
IKBKAP	-0.021772331000000002
IST1	-0.021857118999999998
NARG2	-0.021869512999999997
PRPF3	-0.021870003
PLCG2	-0.021883443
IL1RAPL2	-0.021903411
DENND2D	-0.02190756
GPR22	-0.021922286000000003
KDELR2	-0.021958996
PHKA1-AS1	-0.021968623
PIK3R5	-0.021988182999999998
HIST1H2BE	-0.021996485
MXD4	-0.022030361000000002
ASAP1-IT1	-0.022033773
CYP2B7P1	-0.022040185
ATF7IP2	-0.022049608999999998
RC3H2	-0.022074962000000004
RGL2	-0.022106239
KLF4	-0.022126276
HAUS4	-0.022134262999999998
PHGDH	-0.022149593
CNGA1	-0.022170795
NLRP3	-0.022196117999999997
ARHGEF18	-0.022229842000000003
HLA-F	-0.022240721
SMG1	-0.022270188
MYH7B	-0.022294132
MSI1	-0.022315212
ZMYND15	-0.022322083
LOC100506418	-0.02232666
NTSR2	-0.022329124
RHOV	-0.022350872
C20orf108	-0.022357046000000002
CDCA5	-0.022374402
GNE	-0.022384375
CLIC4	-0.02238461
ZZEF1	-0.022386068999999998
C10orf114	-0.022404537999999998
ADCK2	-0.022429057999999998
BDP1	-0.022429895
DPEP1	-0.022476377000000002
SNTA1	-0.022483656
FGR	-0.02249097
ZNF471	-0.022507175
ATF1	-0.022507515
LOC646903	-0.02252737
EPG5	-0.022528146000000002
FGFR3	-0.022563082999999998
CENPI	-0.022574476
RALGAPA2	-0.022591853
EXOC6	-0.022619997000000003
APOH	-0.022627573999999998
CUEDC2	-0.022642221
C12orf61	-0.022647282999999997
PDE4D	-0.022700323999999997
C20orf132	-0.02270071
PDE8B	-0.022735547000000002
IER5L	-0.022750517
LOC100507570	-0.022877356
SYCP1	-0.022895923
COMMD1	-0.022905257999999998
CD53	-0.02292862
PION	-0.022946366
MYCT1	-0.022985039
CFI	-0.022997607000000003
CERS6	-0.023001337
GUSBP5	-0.02303189
CASP4	-0.023058755
FKBPL	-0.023060359
SLC27A6	-0.023083287
LOC100505536	-0.023090147999999998
MED22	-0.023162935
JMJD1C	-0.023166486
TMEM141	-0.02317574
CASP1	-0.02318857
IPO13	-0.02320163
TP73	-0.023207815
PDGFRL	-0.023213832
C17orf66	-0.023251009
NAPA	-0.023289452999999998
LOC100505985	-0.023339067
FGFBP3	-0.023370331
FAM127B	-0.023380965
PHKG2	-0.02339492
HK1	-0.023406404
PCDHB8	-0.023439927000000003
PDE10A	-0.023456802000000002
WISP1	-0.023460087999999997
ENTPD3	-0.023467533999999998
LOC339535	-0.023494199
DNMT1	-0.023512696
ACY3	-0.023524586
ADAM20	-0.023525259
GRIA3	-0.023562048999999998
ACOT12	-0.023583455
CD9	-0.023584317999999996
PARD3B	-0.023597774
CD160	-0.023618827000000002
RASA2	-0.023624659
C20orf106	-0.023631932999999997
UQCR10	-0.023656066
MGP	-0.023689355
FOLR3	-0.023752886
TXNL1	-0.023763656
LOC100507156	-0.02376612
THSD4	-0.02379796
FAM40A	-0.023816304
MKI67	-0.023823981
CHRM2	-0.023840725
HGFAC	-0.02384222
PLEKHG6	-0.023847682999999998
SH3BP5L	-0.023861074
7-Sep	-0.023887828
TXK	-0.023904678
FUCA1	-0.023905656
SFXN5	-0.023907905
SLAIN2	-0.023922618
RNF208	-0.023941992000000002
ZSCAN29	-0.023958117999999997
CATSPER3	-0.023971076
NOX1	-0.024009594
LEF1	-0.024032232999999997
STMN2	-0.024086907
ATG10	-0.024108386000000002
ANKHD1	-0.024155153
TSPAN6	-0.024157726
LOC255480	-0.024158867
EDAR	-0.0241918
IFNA5	-0.024258288
LOC100131655	-0.024296852
DNAJC21	-0.024298023
GBP4	-0.024319495
TRPC3	-0.024322029
ZNF33B	-0.024365841000000003
MED18	-0.024384818
ABCD4	-0.024410102000000003
BRPF1	-0.02444606
TCF25	-0.024452135
BANF1	-0.024472071
PIF1	-0.024474036
IRF1	-0.024485371000000002
DICER1	-0.024493643
NFKBIA	-0.024501049
PLEKHH1	-0.024513583
AMELY	-0.024521859
BRCC3	-0.024537025
PTPLAD2	-0.024545537000000003
DCP2	-0.024552166
CRB1	-0.024557834
LOC100507389	-0.024562023
LRTM1	-0.024576248999999998
CNOT8	-0.024581866
TMEM217	-0.024582497999999998
SLU7	-0.024583928999999997
FRMD3	-0.0245934
PRKD2	-0.024641102999999998
KDM2B	-0.024648657
OTOS	-0.024650436
HNRNPK	-0.024660882999999998
ANKFY1	-0.024670433
VN1R1	-0.024688621
PDE3A	-0.024688627
SOX9	-0.024711676000000002
CLRN1	-0.024758712999999998
FEM1A	-0.024803526
CN5H6.4	-0.024804672000000003
C9orf69	-0.02486657
DRD5	-0.024877374
LGR6	-0.024908965
C11orf73	-0.024928818
ACOXL	-0.024947996
CXCL17	-0.02495449
8-Sep	-0.024978657
NAAA	-0.025002507
ALG5	-0.025029871000000002
AIMP1	-0.025061507
LOC100506387	-0.025081362000000003
GREB1L	-0.025131358
WDR91	-0.02515027
JAM3	-0.025151412
CYP4Z2P	-0.025154008999999998
TMIE	-0.025163293
TCTEX1D1	-0.025184101
TFDP1	-0.025213621000000002
LRP2	-0.025224252000000003
RAD17	-0.025274201
SPATA17	-0.025282269
ODF1	-0.025322574
KCNT1	-0.025325837
BCLAF1	-0.025448778999999998
LOC100652931	-0.025451436
PANX1	-0.025473646000000003
