	gene.list	gene.scores
11441	TMPRSS13	-0.017043097
11442	DDX46	-0.017084595
11443	GREM2	-0.017093206
11444	RFC1	-0.017112963
11445	UBA7	-0.017131192
11446	XPC	-0.017141257
11447	PGPEP1	-0.017155352
11448	ITLN1	-0.017164684
11449	MYNN	-0.017170791
11450	DNAJC24	-0.017178177
11451	HIST1H2AE	-0.017179768
11452	TCL1B	-0.017222076
11453	SRD5A1	-0.017233091
11454	LOC100505676	-0.017240403
11455	NOX4	-0.017243579
11456	ACSM3	-0.017257998
11457	BACH1	-0.017258286
11458	BST1	-0.017295301
11459	C20orf85	-0.017295591
11460	CEP152	-0.017357958
11461	TRIOBP	-0.017386749
11462	ZMYM3	-0.017388128
11463	HS3ST3B1	-0.017433065
11464	GOSR2	-0.01743864
11465	OVGP1	-0.017469445
11466	ADAM33	-0.01749215
11467	MCCC1	-0.017496892
11468	VPS37D	-0.017501605
11469	TSHB	-0.017531974
11470	TAF11	-0.017534451
11471	MMP7	-0.01753962
11472	ARAF	-0.017557676
11473	HYAL2	-0.017598613
11474	EXD3	-0.017621201
11475	DUSP1	-0.017639828
11476	RARS2	-0.017658698
11477	HIST1H3D	-0.017704539
11478	ACAT2	-0.017716038
11479	FAM117B	-0.017742047
11480	EPHA5	-0.017751073
11481	DEPDC5	-0.017786587
11482	CCS	-0.017805925
11483	ANKRD53	-0.017827496
11484	SLC15A3	-0.017837356
11485	EZH1	-0.017848572
11486	C9orf116	-0.017857966
11487	TMCO4	-0.017867642
11488	CAMK1	-0.01788529
11489	CRHR1	-0.017892785
11490	OR2H1	-0.017897192
11491	LOC100506368	-0.017912208
11492	MRO	-0.017918737
11493	ARHGEF10	-0.017987435
11494	P2RY6	-0.017999433
11495	LOC728723	-0.01808619
11496	CBLB	-0.018086847
11497	PRKAR2B	-0.018089336
11498	TAOK2	-0.018098673
11499	STEAP4	-0.018101732
11500	LOC100505735	-0.018111913
11501	PDE9A	-0.018114786
11502	LOC170425	-0.018186855
11503	APCDD1	-0.018195603
11504	LOC100506495	-0.018204399
11505	SCRIB	-0.018210705
11506	KCNK15	-0.018223354
11507	PLK1S1	-0.018226462
11508	ENGASE	-0.018307011
11509	LOC374443	-0.018325592
11510	SERPINB11	-0.018359564
11511	MDK	-0.018371116
11512	FCAMR	-0.018376702
11513	KIF3C	-0.018405436
11514	ENTPD6	-0.018420594
11515	PTPRR	-0.018434031
11516	BLOC1S2	-0.0184438
11517	ZNF707	-0.018459003
11518	MED15	-0.018463529
11519	IBA57	-0.018481411
11520	TDRD10	-0.018484586
11521	IRF2BP1	-0.018499051
11522	C5orf64	-0.018521611
11523	JHDM1D	-0.01855926
11524	OBFC2B	-0.018562643
11525	WFDC10A	-0.018593793
11526	VASH2	-0.018597147
11527	FAT4	-0.01863091
11528	GNG8	-0.018638724
11529	C1orf35	-0.018686222
11530	TNFAIP6	-0.01868992
11531	TEAD3	-0.018701531
11532	TRAF5	-0.018710657
11533	ZSCAN22	-0.01871237
11534	ARL6IP6	-0.018717742
11535	POLE2	-0.018746017
11536	FTO	-0.018751458
11537	EI24	-0.018767694
11538	LRRFIP2	-0.018770529
11539	C4orf36	-0.018789218
11540	DLGAP2	-0.018809299
11541	NNMT	-0.018869889
11542	PWRN2	-0.018870249
11543	TLK2	-0.018875526
11544	ZNF625	-0.018875656
11545	HIST1H3B	-0.018876289
11546	C19orf42	-0.018925036
11547	WNT8A	-0.01896467
11548	FUBP3	-0.018984868
11549	SLC38A2	-0.019024861
11550	C17orf61	-0.019046278
11551	LAMTOR1	-0.01908102
11552	FAM194A	-0.019088231
11553	CBX6	-0.01910756
11554	C3	-0.019116012
11555	CCDC160	-0.019157683
11556	LOC100127888	-0.019172118
11557	SEC14L3	-0.019173774
11558	NPBWR2	-0.019219801
11559	UCHL1	-0.01923055
11560	MYO1H	-0.019245917
11561	CPSF3	-0.019252064
11562	BTBD17	-0.019288767
11563	TXNRD3	-0.019300791
11564	CAPN5	-0.01930163
11565	APOA2	-0.019323558
11566	ATP8B2	-0.019326685
11567	LCP1	-0.019351183
11568	C11orf94	-0.019356635
11569	GAB1	-0.019364409
11570	CLYBL	-0.019384828
11571	ZKSCAN2	-0.019407197
11572	GPR77	-0.019432329
11573	LOC100506649	-0.0194386
11574	MAPK4	-0.019441232
11575	RNF114	-0.019462625
11576	C1orf190	-0.019536938
11577	FLJ20444	-0.019538305
11578	NEFH	-0.019546711
11579	MUC13	-0.01955499
11580	ZNF562	-0.019556704
11581	LOC100505716	-0.019567644
11582	APBB1	-0.019582988
11583	AIFM2	-0.019596947
11584	YTHDF2	-0.019599704
11585	KANK4	-0.019618789
11586	RAD52	-0.019645816
11587	C1orf192	-0.019685884
11588	SULT1B1	-0.019702097
11589	KIAA2018	-0.01971107
11590	LOC100287437	-0.019758933
11591	NSF	-0.019777452
11592	SAMD13	-0.019777891
11593	KCTD16	-0.019806656
11594	MARCKSL1	-0.019849757
11595	DDRGK1	-0.01985745
11596	PTGDS	-0.019893268
11597	ZNF12	-0.01996257
11598	PPP1R9A	-0.019989108
11599	NEO1	-0.020024163
11600	BTN2A1	-0.0200266
11601	C12orf35	-0.020061308
11602	DCAF4L1	-0.020071
11603	IFITM2	-0.020096039
11604	SYF2	-0.020129409
11605	C12orf49	-0.020175702
11606	ADAMTSL1	-0.02020588
11607	PSG1	-0.020208922
11608	STX7	-0.020235748
11609	KRT4	-0.020246192
11610	RERE	-0.020247071
11611	ZZZ3	-0.020273244
11612	PARVA	-0.020275878
11613	C13orf44-AS1	-0.020286881
11614	CXorf57	-0.020293459
11615	TADA3	-0.020348316
11616	ZFAND3	-0.02038096
11617	GRM2	-0.020384494
11618	ZNF257	-0.020396645
11619	LOC100130691	-0.020406509
11620	LOC390940	-0.020419758
11621	TMC7	-0.020439575
11622	SPTA1	-0.020474519
11623	1-Dec	-0.020489301
11624	KIAA0494	-0.020495311
11625	YEATS4	-0.020519036
11626	LOC645431	-0.020531828
11627	CCDC85A	-0.020535428
11628	STK17B	-0.02056044
11629	CCNYL1	-0.020566705
11630	AKT1	-0.02058857
11631	SIGLEC5	-0.020594045
11632	COG4	-0.020642264
11633	NGFRAP1	-0.020646705
11634	USP28	-0.020670196
11635	TAAR1	-0.020701261
11636	RPRM	-0.020738777
11637	COPG	-0.020741013
11638	DEGS1	-0.020749486
11639	LOC100506165	-0.02075743
11640	MAML1	-0.020768313
11641	NEK9	-0.020770399
11642	PRMT8	-0.020779859
11643	LOC100506694	-0.020783507
11644	LOC728606	-0.020790522
11645	ELOVL2	-0.020859078
11646	MEX3A	-0.02087592
11647	RNF168	-0.020886066
11648	S1PR1	-0.020906976
11649	LIMS2	-0.020958039
11650	NRD1	-0.020974112
11651	HES4	-0.020990881
11652	TBC1D8B	-0.020993219
11653	TAPBPL	-0.021009617
11654	CCDC135	-0.021020189
11655	UBQLN3	-0.021116661
11656	LOC100507351	-0.02112334
11657	LCMT1	-0.021148291
11658	TMIGD2	-0.021153304
11659	PAPOLA	-0.021163272
11660	KRT76	-0.021173009
11661	SERPINC1	-0.021173777
11662	MGC12982	-0.021180564
11663	KAT8	-0.021184501
11664	PLEKHG3	-0.02122008
11665	COL5A2	-0.021258317
11666	LHFPL3	-0.021263315
11667	YIPF2	-0.021268714
11668	USP32	-0.02132302
11669	ZSCAN20	-0.021327759
11670	C13orf16	-0.021365252
11671	FLJ33065	-0.021447471
11672	MARK3	-0.02146598
11673	TUSC5	-0.021522656
11674	A4GNT	-0.021527555
11675	TMED5	-0.021533858
11676	FKSG83	-0.021570487
11677	EPHX1	-0.021583651
11678	B4GALT5	-0.02161534
11679	HDAC5	-0.021628497
11680	DCTN6	-0.021671928
11681	SKIL	-0.021685461
11682	RGS17	-0.021716726
11683	LOC100506013	-0.021727534
11684	GATA2	-0.021733413
11685	TMEM145	-0.021745785
11686	IKBKAP	-0.021772331
11687	IST1	-0.021857119
11688	NARG2	-0.021869513
11689	PRPF3	-0.021870003
11690	PLCG2	-0.021883443
11691	IL1RAPL2	-0.021903411
11692	DENND2D	-0.02190756
11693	GPR22	-0.021922286
11694	KDELR2	-0.021958996
11695	PHKA1-AS1	-0.021968623
11696	PIK3R5	-0.021988183
11697	HIST1H2BE	-0.021996485
11698	MXD4	-0.022030361
11699	ASAP1-IT1	-0.022033773
11700	CYP2B7P1	-0.022040185
11701	ATF7IP2	-0.022049609
11702	RC3H2	-0.022074962
11703	RGL2	-0.022106239
11704	KLF4	-0.022126276
11705	HAUS4	-0.022134263
11706	PHGDH	-0.022149593
11707	CNGA1	-0.022170795
11708	NLRP3	-0.022196118
11709	ARHGEF18	-0.022229842
11710	HLA-F	-0.022240721
11711	SMG1	-0.022270188
11712	MYH7B	-0.022294132
11713	MSI1	-0.022315212
11714	ZMYND15	-0.022322083
11715	LOC100506418	-0.02232666
11716	NTSR2	-0.022329124
11717	RHOV	-0.022350872
11718	C20orf108	-0.022357046
11719	CDCA5	-0.022374402
11720	GNE	-0.022384375
11721	CLIC4	-0.02238461
11722	ZZEF1	-0.022386069
11723	C10orf114	-0.022404538
11724	ADCK2	-0.022429058
11725	BDP1	-0.022429895
11726	DPEP1	-0.022476377
11727	SNTA1	-0.022483656
11728	FGR	-0.02249097
11729	ZNF471	-0.022507175
11730	ATF1	-0.022507515
11731	LOC646903	-0.02252737
11732	EPG5	-0.022528146
11733	FGFR3	-0.022563083
11734	CENPI	-0.022574476
11735	RALGAPA2	-0.022591853
11736	EXOC6	-0.022619997
11737	APOH	-0.022627574
11738	CUEDC2	-0.022642221
11739	C12orf61	-0.022647283
11740	PDE4D	-0.022700324
11741	C20orf132	-0.02270071
11742	PDE8B	-0.022735547
11743	IER5L	-0.022750517
11744	LOC100507570	-0.022877356
11745	SYCP1	-0.022895923
11746	COMMD1	-0.022905258
11747	CD53	-0.02292862
11748	PION	-0.022946366
11749	MYCT1	-0.022985039
11750	CFI	-0.022997607
11751	CERS6	-0.023001337
11752	GUSBP5	-0.02303189
11753	CASP4	-0.023058755
11754	FKBPL	-0.023060359
11755	SLC27A6	-0.023083287
11756	LOC100505536	-0.023090148
11757	MED22	-0.023162935
11758	JMJD1C	-0.023166486
11759	TMEM141	-0.02317574
11760	CASP1	-0.02318857
11761	IPO13	-0.02320163
11762	TP73	-0.023207815
11763	PDGFRL	-0.023213832
11764	C17orf66	-0.023251009
11765	NAPA	-0.023289453
11766	LOC100505985	-0.023339067
11767	FGFBP3	-0.023370331
11768	FAM127B	-0.023380965
11769	PHKG2	-0.02339492
11770	HK1	-0.023406404
11771	PCDHB8	-0.023439927
11772	PDE10A	-0.023456802
11773	WISP1	-0.023460088
11774	ENTPD3	-0.023467534
11775	LOC339535	-0.023494199
11776	DNMT1	-0.023512696
11777	ACY3	-0.023524586
11778	ADAM20	-0.023525259
11779	GRIA3	-0.023562049
11780	ACOT12	-0.023583455
11781	CD9	-0.023584318
11782	PARD3B	-0.023597774
11783	CD160	-0.023618827
11784	RASA2	-0.023624659
11785	C20orf106	-0.023631933
11786	UQCR10	-0.023656066
11787	MGP	-0.023689355
11788	FOLR3	-0.023752886
11789	TXNL1	-0.023763656
11790	LOC100507156	-0.02376612
11791	THSD4	-0.02379796
11792	FAM40A	-0.023816304
11793	MKI67	-0.023823981
11794	CHRM2	-0.023840725
11795	HGFAC	-0.02384222
11796	PLEKHG6	-0.023847683
11797	SH3BP5L	-0.023861074
11798	7-Sep	-0.023887828
11799	TXK	-0.023904678
11800	FUCA1	-0.023905656
11801	SFXN5	-0.023907905
11802	SLAIN2	-0.023922618
11803	RNF208	-0.023941992
11804	ZSCAN29	-0.023958118
11805	CATSPER3	-0.023971076
11806	NOX1	-0.024009594
11807	LEF1	-0.024032233
11808	STMN2	-0.024086907
11809	ATG10	-0.024108386
11810	ANKHD1	-0.024155153
11811	TSPAN6	-0.024157726
11812	LOC255480	-0.024158867
11813	EDAR	-0.0241918
11814	IFNA5	-0.024258288
11815	LOC100131655	-0.024296852
11816	DNAJC21	-0.024298023
11817	GBP4	-0.024319495
11818	TRPC3	-0.024322029
11819	ZNF33B	-0.024365841
11820	MED18	-0.024384818
11821	ABCD4	-0.024410102
11822	BRPF1	-0.02444606
11823	TCF25	-0.024452135
11824	BANF1	-0.024472071
11825	PIF1	-0.024474036
11826	IRF1	-0.024485371
11827	DICER1	-0.024493643
11828	NFKBIA	-0.024501049
11829	PLEKHH1	-0.024513583
11830	AMELY	-0.024521859
11831	BRCC3	-0.024537025
11832	PTPLAD2	-0.024545537
11833	DCP2	-0.024552166
11834	CRB1	-0.024557834
11835	LOC100507389	-0.024562023
11836	LRTM1	-0.024576249
11837	CNOT8	-0.024581866
11838	TMEM217	-0.024582498
11839	SLU7	-0.024583929
11840	FRMD3	-0.0245934
11841	PRKD2	-0.024641103
11842	KDM2B	-0.024648657
11843	OTOS	-0.024650436
11844	HNRNPK	-0.024660883
11845	ANKFY1	-0.024670433
11846	VN1R1	-0.024688621
11847	PDE3A	-0.024688627
11848	SOX9	-0.024711676
11849	CLRN1	-0.024758713
11850	FEM1A	-0.024803526
11851	CN5H6.4	-0.024804672
11852	C9orf69	-0.02486657
11853	DRD5	-0.024877374
11854	LGR6	-0.024908965
11855	C11orf73	-0.024928818
11856	ACOXL	-0.024947996
11857	CXCL17	-0.02495449
11858	8-Sep	-0.024978657
11859	NAAA	-0.025002507
11860	ALG5	-0.025029871
11861	AIMP1	-0.025061507
11862	LOC100506387	-0.025081362
11863	GREB1L	-0.025131358
11864	WDR91	-0.02515027
11865	JAM3	-0.025151412
11866	CYP4Z2P	-0.025154009
11867	TMIE	-0.025163293
11868	TCTEX1D1	-0.025184101
11869	TFDP1	-0.025213621
11870	LRP2	-0.025224252
11871	RAD17	-0.025274201
11872	SPATA17	-0.025282269
11873	ODF1	-0.025322574
11874	KCNT1	-0.025325837
11875	BCLAF1	-0.025448779
11876	LOC100652931	-0.025451436
11877	PANX1	-0.025473646
11878	ROBO1	-0.02549277
11879	HOXC4	-0.025577284
11880	C7orf71	-0.025616496
11881	WTIP	-0.025618155
11882	ROCK2	-0.025623028
11883	NRGN	-0.025629312
11884	LRRC61	-0.025657831
11885	NMRAL1	-0.025712325
11886	GBP1	-0.025716773
11887	DHRS12	-0.025727146
11888	SLC30A6	-0.025759934
11889	STXBP3	-0.025809063
11890	NDUFA4L2	-0.025816415
11891	MMP12	-0.025818584
11892	PMEL	-0.025822761
11893	NIPAL2	-0.025826874
11894	WIPI2	-0.025841387
11895	LOC284788	-0.025893313
11896	CALB1	-0.025902155
11897	OSR1	-0.025918161
11898	HMCN2	-0.025946266
11899	SRRM3	-0.025962763
11900	C6orf123	-0.025964775
11901	RNFT1	-0.025998288
11902	SERPINA12	-0.026008935
11903	SLCO6A1	-0.026024137
11904	SYCP2L	-0.026038668
11905	TGFB2	-0.026066958
11906	BPNT1	-0.026081603
11907	PRKCH	-0.026103226
11908	CD83	-0.026123287
11909	KIR2DS4	-0.026133599
11910	NDUFS3	-0.026152049
11911	AGR2	-0.026212798
11912	C9orf131	-0.026224946
11913	LOC100127983	-0.026229631
11914	RBM39	-0.026300465
11915	CTGF	-0.026344331
11916	LOC100129722	-0.026362556
11917	SLC44A4	-0.026363715
11918	LOC100505702	-0.026367458
11919	WHAMM	-0.026374379
11920	GZMA	-0.026376745
11921	SETMAR	-0.026388186
11922	IL11RA	-0.02640972
11923	ZMIZ1	-0.026430764
11924	NAIF1	-0.026432478
11925	GTSF1	-0.026469263
11926	SLC6A3	-0.026492368
11927	LOC284276	-0.026510578
11928	PMS1	-0.026553524
11929	LOC100507486	-0.026578661
11930	PPP6R1	-0.026624932
11931	TIGD6	-0.026660172
11932	NUDT7	-0.026751374
11933	APLP2	-0.026780744
11934	CEBPG	-0.026798324
11935	MTL5	-0.026803766
11936	C13orf33	-0.026844037
11937	BAHCC1	-0.026853598
11938	CDH10	-0.026869021
11939	CDC14A	-0.026876268
11940	CAPZA2	-0.026883479
11941	KDELC1	-0.026920706
11942	AADACL2	-0.026925865
11943	ASF1B	-0.026951412
11944	SNTN	-0.026970377
11945	RGS8	-0.026972451
11946	ERC1	-0.02698236
11947	ENOPH1	-0.026994977
11948	TMEM206	-0.027006569
11949	SEMA4F	-0.027010114
11950	LOC285370	-0.027011569
11951	RASSF1	-0.027013478
11952	FEN1	-0.027078888
11953	LOC150051	-0.027120131
11954	CCDC147	-0.027120787
11955	CES4A	-0.027133108
11956	APOBEC3A	-0.027161068
11957	CCDC97	-0.027175043
11958	CCDC109B	-0.027224116
11959	PKN2	-0.027239827
11960	GCNT4	-0.027249271
11961	HRCT1	-0.027250338
11962	USP9Y	-0.027255468
11963	CBLN4	-0.027307615
11964	DDX60L	-0.027319341
11965	LOC100288637	-0.027397114
11966	LINC00094	-0.027398539
11967	CPPED1	-0.027405008
11968	PHF1	-0.027414786
11969	CREBBP	-0.027434559
11970	LOC100507468	-0.027452379
11971	OSBPL3	-0.027458841
11972	AACSP1	-0.027467579
11973	LOC100505806	-0.027506351
11974	KRT19	-0.027528227
11975	PITPNM1	-0.027593749
11976	MEIS3	-0.027594663
11977	CLNK	-0.027596592
11978	POLK	-0.02759667
11979	TMEM132E	-0.027617557
11980	ZNF582	-0.027622755
11981	NUDT9	-0.02774264
11982	HNRNPA1	-0.027757399
11983	ABL1	-0.02778067
11984	STX11	-0.027784188
11985	PRMT6	-0.027789919
11986	DBC1	-0.027790885
11987	PROC	-0.027794469
11988	KRT25	-0.027834365
11989	TM4SF4	-0.027847673
11990	LOC654433	-0.027851792
11991	C7orf57	-0.027879407
11992	PRTN3	-0.027886466
11993	SCGB2A2	-0.027911797
11994	ATP11B	-0.027940536
11995	LOC100506428	-0.027955256
11996	FANCI	-0.027957321
11997	PAH	-0.027996226
11998	NTN5	-0.02806063
11999	HSPA1L	-0.028064726
12000	NARS	-0.02806505
12001	ISCU	-0.028072675
12002	PPAPDC1A	-0.02807922
12003	EXOSC9	-0.028083783
12004	RTKN	-0.028099691
12005	TBCD	-0.028163791
12006	CACNA1I	-0.028164605
12007	CCDC113	-0.028182603
12008	PTPRC	-0.028209962
12009	RABEP2	-0.02822522
12010	CCR9	-0.028336341
12011	MMP28	-0.028382829
12012	ING3	-0.028419175
12013	DKFZp434L192	-0.028423989
12014	MRGPRX2	-0.028424141
12015	PTPRA	-0.028430084
12016	PPP1R11	-0.028438521
12017	TLK1	-0.028470896
12018	ZBTB16	-0.02848693
12019	RPAP2	-0.028491614
12020	MAPK1IP1L	-0.028495039
12021	CTNND2	-0.028510353
12022	TNFSF4	-0.028518073
12023	FAM198B	-0.028544275
12024	CLCN3	-0.028571133
12025	AQP1	-0.028582186
12026	SCN3B	-0.028587489
12027	SPACA4	-0.028608158
12028	NARF	-0.02861673
12029	TAS2R9	-0.028618198
12030	LOC100302650	-0.028629037
12031	PTPRZ1	-0.028631299
12032	C5orf28	-0.028633016
12033	TXNIP	-0.028651692
12034	PIN1	-0.028664695
12035	LOC644246	-0.028668073
12036	KIAA0513	-0.028671097
12037	S100A13	-0.028706558
12038	FAM43A	-0.02874639
12039	ARHGEF38	-0.028775464
12040	PGS1	-0.028781154
12041	ADORA2A	-0.028788447
12042	FAM165B	-0.028798026
12043	MGC45800	-0.028838171
12044	LOC100128750	-0.028839005
12045	KRT36	-0.02888413
12046	TMEM117	-0.028894375
12047	PPP1R3C	-0.028896875
12048	LOC100506557	-0.028939603
12049	EPSTI1	-0.028953098
12050	CAPS	-0.028960133
12051	CDKN2B	-0.029001846
12052	LOC100505933	-0.029044929
12053	EFTUD1	-0.02905964
12054	ITPR3	-0.029077953
12055	PYDC1	-0.029078804
12056	AHDC1	-0.029111843
12057	TSPAN1	-0.029114365
12058	WDR41	-0.029141909
12059	C9orf123	-0.029151186
12060	MIA3	-0.029164606
12061	SEC61B	-0.029181666
12062	SLC48A1	-0.029213518
12063	ATG9B	-0.029260365
12064	HTR5A	-0.029278762
12065	FBXO42	-0.029279008
12066	SLC38A1	-0.029321394
12067	MTMR10	-0.029360022
12068	TH	-0.029392661
12069	PRLR	-0.029406745
12070	CLDN6	-0.029444055
12071	CSMD1	-0.029452973
12072	RASGRP3	-0.029461114
12073	EHF	-0.029489329
12074	SWAP70	-0.02949262
12075	CHADL	-0.02949495
12076	KHK	-0.029509423
12077	DDX53	-0.029558632
12078	MYL1	-0.029593415
12079	CEACAM8	-0.029632037
12080	LAT	-0.029678966
12081	UQCRQ	-0.029710281
12082	MTHFSD	-0.029719345
12083	DIRC3	-0.02973832
12084	MYO1G	-0.02974847
12085	RHOBTB3	-0.029780743
12086	PXMP4	-0.029791684
12087	CCNE1	-0.029828237
12088	CACNA1B	-0.029830535
12089	DAPP1	-0.029846217
12090	MEIS1	-0.029863387
12091	FZD2	-0.029872961
12092	FBXO38	-0.029873475
12093	CDH5	-0.029874953
12094	SELS	-0.029888046
12095	CCT5	-0.029889272
12096	TRAPPC4	-0.029898227
12097	HNRNPR	-0.029898691
12098	PLIN1	-0.029904196
12099	B3GNT1	-0.02991314
12100	LOC440356	-0.029913497
12101	SIK1	-0.029928312
12102	DYSF	-0.02998629
12103	BOLA3-AS1	-0.030007626
12104	SPACA7	-0.030057261
12105	MRPS21	-0.030071574
12106	ODF3B	-0.030106569
12107	SLC6A2	-0.030133985
12108	URGCP	-0.03016727
12109	ABCC2	-0.030170788
12110	GLTSCR1	-0.030204058
12111	TANC1	-0.030208744
12112	SFTA1P	-0.030212549
12113	IL10RA	-0.030236801
12114	C16orf89	-0.030242517
12115	PLCXD1	-0.030243179
12116	FAM133A	-0.030270477
12117	CLEC7A	-0.030322239
12118	RGL4	-0.030343299
12119	CD99L2	-0.030355427
12120	PFN2	-0.030357257
12121	LOC284561	-0.030363139
12122	STON1	-0.030402959
12123	ATP13A4	-0.030409857
12124	CHEK1	-0.03041315
12125	C11orf10	-0.030416627
12126	ZNF23	-0.030427942
12127	MCM9	-0.030428684
12128	ZNF618	-0.030438837
12129	SNW1	-0.030449698
12130	GLTPD1	-0.030472798
12131	ANKRD52	-0.030487847
12132	MORF4L1	-0.030497356
12133	DNAJC5B	-0.030509281
12134	CHUK	-0.030509464
12135	SFPQ	-0.030537074
12136	EPB41L4B	-0.030565004
12137	LOC100506676	-0.030569449
12138	NPC2	-0.030580964
12139	ASPHD2	-0.030586673
12140	LILRB1	-0.030591168
12141	SLC15A4	-0.030591838
12142	HTR2A	-0.030612042
12143	C6orf162	-0.030684173
12144	OR1A1	-0.030713993
12145	WDR38	-0.030790845
12146	LPCAT1	-0.030795445
12147	WDR62	-0.030801206
12148	C2orf54	-0.03081662
12149	ZNF274	-0.030879037
12150	SCGB1C1	-0.030892547
12151	CSPP1	-0.030903119
12152	DCN	-0.030914181
12153	NKIRAS1	-0.030922845
12154	XPNPEP3	-0.030955253
12155	LOC100506530	-0.030966501
12156	MTERFD2	-0.030991754
12157	ATP9A	-0.031038203
12158	CRABP1	-0.031063804
12159	CTPS	-0.031102367
12160	GRIK4	-0.03110918
12161	C20orf46	-0.031110254
12162	GPC2	-0.031113102
12163	PARP2	-0.031121366
12164	FLJ37201	-0.031142364
12165	BHLHB9	-0.031147898
12166	CYLC2	-0.031170099
12167	LOC100506014	-0.031175623
12168	KIAA1324L	-0.03118069
12169	HAAO	-0.031191246
12170	SLC29A4	-0.031195697
12171	LINC00167	-0.031210033
12172	RIF1	-0.031220115
12173	UGT2B15	-0.031238991
12174	TMEM200B	-0.0312559
12175	VAV1	-0.031259671
12176	CDH17	-0.031269236
12177	NRF1	-0.03131452
12178	MND1	-0.031330295
12179	BNIP3L	-0.031352261
12180	CDC73	-0.031415609
12181	CABYR	-0.031431808
12182	4-Sep	-0.031454558
12183	DDX60	-0.031455735
12184	TMED4	-0.031474302
12185	CDK16	-0.03149051
12186	GRM7	-0.031536516
12187	LOC100129502	-0.03154908
12188	NR2F2	-0.031568991
12189	CCDC83	-0.031581499
12190	LOC574538	-0.031584255
12191	LHCGR	-0.031587272
12192	GALNT3	-0.031612894
12193	COPG2	-0.031618067
12194	DNASE2	-0.031624429
12195	TTC9C	-0.031695725
12196	DNM2	-0.031721683
12197	LOC283050	-0.031727879
12198	PCBD1	-0.031734434
12199	C4orf26	-0.031815804
12200	INTS6	-0.031824319
12201	CNP	-0.031832753
12202	LOC100506289	-0.031836601
12203	OR2W1	-0.031890364
12204	GALNTL1	-0.031892162
12205	FAM40B	-0.031915081
12206	NPR3	-0.031933387
12207	LOC100505601	-0.031940061
12208	KLHL10	-0.03197385
12209	PPIP5K1	-0.031994003
12210	LOC648987	-0.032015382
12211	MAGEA11	-0.03202611
12212	NANOS1	-0.032101394
12213	RBM25	-0.032113794
12214	BCAR4	-0.032124489
12215	LOC100507034	-0.032124739
12216	WIPF1	-0.032136219
12217	BEND7	-0.032147055
12218	TRIM39	-0.032165305
12219	NUDT13	-0.032173324
12220	RPS6KA1	-0.0322094
12221	ZNF557	-0.03226995
12222	PARP12	-0.032282748
12223	DCP1B	-0.032308975
12224	MIS18BP1	-0.032374452
12225	LOC100505946	-0.032383976
12226	PRR9	-0.032440589
12227	FOXJ1	-0.032538005
12228	LINC00473	-0.032542908
12229	HSH2D	-0.03254402
12230	LOC221442	-0.032592643
12231	RNF19B	-0.032619795
12232	CPT2	-0.032624991
12233	ZFR2	-0.032642843
12234	PPP2R3A	-0.032693954
12235	B3GNT8	-0.03270105
12236	CDC14C	-0.032728828
12237	ZC3H13	-0.032733099
12238	PTP4A2	-0.032756807
12239	CD1D	-0.032778194
12240	LZTR1	-0.032794802
12241	INTS4L1	-0.032795313
12242	JOSD1	-0.032802265
12243	LOC339166	-0.0328434
12244	LSMD1	-0.032907176
12245	MMADHC	-0.03291476
12246	TTC36	-0.032957521
12247	KDM5C	-0.032991899
12248	MAGEB2	-0.032992526
