Cell Line Name	Best Cell Line Name
D566MG	D566MG
D566MG_NERVOUS_SYSTEM	D566MG
D-566MG	D566MG
CDDB:122356	D566MG
ACH-002231	D566MG
DJM1	DJM1
DJM1_SKIN	DJM1
DJM-1	DJM1
CDDB:122495	DJM1
ACH-002100	DJM1
DOK	DOK
DOK_HEAD_AND_NECK	DOK
CDDB:122567	DOK
ACH-002234	DOK
DoTc2-4510	DoTc2-4510
CDDB:122616	DoTc2-4510
DSH1	DSH1
DSH1_BLADDER	DSH1
CDDB:122626	DSH1
ACH-002235	DSH1
ECC-1	ECC-1
ECC1	ECC-1
CDDB:126340	ECC-1
ECC4	ECC4
CDDB:126341	ECC4
EGI1	EGI1
EGI1_BILIARY_TRACT	EGI1
EGI-1	EGI1
CDDB:126402	EGI1
ACH-001494	EGI1
ES1	ES1
ES1_BONE	ES1
CDDB:126597	ES1
ACH-002103	ES1
ES3	ES3
ES3_BONE	ES3
CDDB:126600	ES3
ACH-002104	ES3
ES4	ES4
ES4_BONE	ES4
CDDB:126601	ES4
ACH-002105	ES4
ES5	ES5
ES5_BONE	ES5
CDDB:126602	ES5
ACH-002106	ES5
ES6	ES6
ES6_BONE	ES6
CDDB:126603	ES6
ACH-002107	ES6
ES7	ES7
ES7_BONE	ES7
CDDB:126605	ES7
ACH-002108	ES7
ES8	ES8
ES8_BONE	ES8
CDDB:126606	ES8
ACH-002109	ES8
ESO26	ESO26
ESO26_OESOPHAGUS	ESO26
CDDB:126623	ESO26
ACH-001496	ESO26
ETK1	ETK1
ETK1_BILIARY_TRACT	ETK1
ETK-1	ETK1
CDDB:126730	ETK1
ACH-002237	ETK1
EW1	EW1
EW1_BONE	EW1
EW-1	EW1
CDDB:126745	EW1
ACH-002110	EW1
EW11	EW11
EW11_BONE	EW11
EW-11	EW11
CDDB:126746	EW11
ACH-002111	EW11
EW12	EW12
EW12_BONE	EW12
EW-12	EW12
CDDB:126747	EW12
ACH-002112	EW12
EW13	EW13
EW13_BONE	EW13
EW-13	EW13
CDDB:126748	EW13
ACH-002113	EW13
EW16	EW16
EW16_BONE	EW16
EW-16	EW16
CDDB:126749	EW16
ACH-002114	EW16
EW18	EW18
EW18_BONE	EW18
EW-18	EW18
CDDB:126750	EW18
ACH-002115	EW18
EW22	EW22
EW22_BONE	EW22
EW-22	EW22
CDDB:126751	EW22
ACH-002116	EW22
EW24	EW24
EW24_BONE	EW24
EW-24	EW24
CDDB:126752	EW24
ACH-002117	EW24
FARAGE	FARAGE
FARAGE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	FARAGE
CDDB:126841	FARAGE
ACH-001498	FARAGE
GAK	GAK
GAK_SKIN	GAK
CDDB:127461	GAK
ACH-002120	GAK
GEO	GEO
GEO_LARGE_INTESTINE	GEO
CDDB:127641	GEO
ACH-002394	GEO
GISTT1	GISTT1
GISTT1_GASTROINTESTINAL_TRACT	GISTT1
CDDB:127678	GISTT1
ACH-002332	GISTT1
GOTO	GOTO
GOTO_AUTONOMIC_GANGLIA	GOTO
CDDB:127763	GOTO
ACH-001716	GOTO
GOTO-P3	GOTO-P3
CDDB:127764	GOTO-P3
GP5D	GP5D
GP5D_LARGE_INTESTINE	GP5D
GP5d	GP5D
CDDB:127765	GP5D
ACH-001345	GP5D
GRST	GRST
GRST_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	GRST
GR-ST	GRST
CDDB:127833	GRST
ACH-002238	GRST
GT3TKB	GT3TKB
GT3TKB_STOMACH	GT3TKB
CDDB:127844	GT3TKB
ACH-002122	GT3TKB
H103	H103
H103_BUCCAL	H103
CDDB:127960	H103
ACH-001346	H103
NCIH1395	NCIH1395
NCIH1395_LUNG	NCIH1395
NCI-H1395	NCIH1395
H1395	NCIH1395
CDDB:127978	NCIH1395
ACH-000327	NCIH1395
idCell:487	NCIH1395
H157	H157
CDDB:127980	H157
NCIH1666	NCIH1666
NCIH1666_LUNG	NCIH1666
NCI-H1666	NCIH1666
H1666	NCIH1666
CDDB:127983	NCIH1666
ACH-000448	NCIH1666
idCell:501	NCIH1666
NCIH1755	NCIH1755
NCIH1755_LUNG	NCIH1755
NCI-H1755	NCIH1755
H1755	NCIH1755
CDDB:127984	NCIH1755
ACH-000282	NCIH1755
idCell:506	NCIH1755
NCIH1975	NCIH1975
NCIH1975_LUNG	NCIH1975
NCI-H1975	NCIH1975
H1975	NCIH1975
CDDB:127985	NCIH1975
ACH-000587	NCIH1975
idCell:518	NCIH1975
NCIH2087	NCIH2087
NCIH2087_LUNG	NCIH2087
NCI-H2087	NCIH2087
H2087	NCIH2087
CDDB:127988	NCIH2087
ACH-000841	NCIH2087
idCell:528	NCIH2087
NCIH209	NCIH209
NCIH209_LUNG	NCIH209
H209	NCIH209
NCI-H209	NCIH209
CDDB:127989	NCIH209
ACH-000290	NCIH209
idCell:529	NCIH209
NCIH2122	NCIH2122
NCIH2122_LUNG	NCIH2122
NCI-H2122	NCIH2122
H2122	NCIH2122
CDDB:127990	NCIH2122
ACH-000311	NCIH2122
idCell:532	NCIH2122
NCIH23	NCIH23
NCIH23_LUNG	NCIH23
NCI-H23	NCIH23
H23	NCIH23
CDDB:127991	NCIH23
ACH-000900	NCIH23
idCell:545	NCIH23
H3118	H3118
H3118_HEAD_AND_NECK	H3118
CDDB:127994	H3118
ACH-002239	H3118
NCIH358	NCIH358
NCIH358_LUNG	NCIH358
NCI-H358	NCIH358
H358	NCIH358
CDDB:127997	NCIH358
ACH-000860	NCIH358
idCell:551	NCIH358
NCIH441	NCIH441
NCIH441_LUNG	NCIH441
NCI-H441	NCIH441
H441	NCIH441
CDDB:127999	NCIH441
ACH-000638	NCIH441
idCell:552	NCIH441
NCIH446	NCIH446
NCIH446_LUNG	NCIH446
NCI-H446	NCIH446
H446	NCIH446
CDDB:128000	NCIH446
ACH-000800	NCIH446
idCell:553	NCIH446
NCIH460	NCIH460
NCIH460_LUNG	NCIH460
NCI-H460	NCIH460
H460	NCIH460
CDDB:128001	NCIH460
ACH-000463	NCIH460
idCell:554	NCIH460
NCIH508	NCIH508
NCIH508_LARGE_INTESTINE	NCIH508
H508	NCIH508
NCI-H508	NCIH508
CDDB:128003	NCIH508
ACH-000360	NCIH508
idCell:555	NCIH508
NCIH596	NCIH596
NCIH596_LUNG	NCIH596
NCI-H596	NCIH596
H596	NCIH596
CDDB:128004	NCIH596
ACH-000628	NCIH596
idCell:561	NCIH596
NCIH661	NCIH661
NCIH661_LUNG	NCIH661
NCI-H661	NCIH661
H661	NCIH661
CDDB:128005	NCIH661
ACH-000853	NCIH661
idCell:565	NCIH661
NCIH69	NCIH69
NCIH69_LUNG	NCIH69
H69	NCIH69
NCI-H69	NCIH69
CDDB:128006	NCIH69
ACH-000358	NCIH69
idCell:566	NCIH69
H735	H735
CDDB:128007	H735
H9	H9
H9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	H9
CDDB:128010	H9
ACH-002240	H9
NCIH929	NCIH929
NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NCIH929
H929	NCIH929
NCI-H929	NCIH929
CDDB:128013	NCIH929
ACH-000050	NCIH929
idCell:575	NCIH929
HA7RCC	HA7RCC
HA7RCC_KIDNEY	HA7RCC
HA7-RCC	HA7RCC
CDDB:128019	HA7RCC
ACH-002139	HA7RCC
HAL01	HAL01
HAL01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HAL01
HAL-01	HAL01
CDDB:128038	HAL01
ACH-002241	HAL01
HBL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HBL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
HBL1	HBL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
CDDB:128227	HBL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
HC1	HC1
HC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HC1
HC-1	HC1
CDDB:128229	HC1
ACH-002242	HC1
HCC2185	HCC2185
HCC2185_BREAST	HCC2185
CDDB:128291	HCC2185
ACH-002322	HCC2185
HCC2713	HCC2713
CDDB:128323	HCC2713
HCE4	HCE4
HCE4_ESOPHAGUS	HCE4
HCE-4	HCE4
CDDB:128348	HCE4
ACH-002243	HCE4
HEC1	HEC1
HEC1_ENDOMETRIUM	HEC1
HEC-1	HEC1
CDDB:128504	HEC1
ACH-001517	HEC1
HeLaSF	HeLaSF
CDDB:128524	HeLaSF
HEMCSS	HEMCSS
HEMCSS_SOFT_TISSUE	HEMCSS
H-EMC-SS	HEMCSS
CDDB:128525	HEMCSS
ACH-001519	HEMCSS
HMVII	HMVII
HMVII_SKIN	HMVII
HMV-II	HMVII
CDDB:128844	HMVII
ACH-002040	HMVII
HO1N1	HO1N1
HO1N1_HEAD_AND_NECK	HO1N1
HO-1-N-1	HO1N1
CDDB:129028	HO1N1
ACH-002244	HO1N1
HO1U1	HO1U1
HO1U1_UPPER_AERODIGESTIVE_TRACT	HO1U1
CDDB:129029	HO1U1
ACH-002045	HO1U1
HSB2	HSB2
HSB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	HSB2
CDDB:129266	HSB2
ACH-001737	HSB2
HSC39	HSC39
HSC39_STOMACH	HSC39
CDDB:129267	HSC39
ACH-002141	HSC39
HT3	HT3
HT3_CERVIX	HT3
HT-3	HT3
CDDB:129361	HT3
ACH-001525	HT3
HuO-3N1	HuO-3N1
CDDB:129476	HuO-3N1
HuO9	HuO9
CDDB:129477	HuO9
IM9	IM9
IM9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	IM9
IM-9	IM9
CDDB:129698	IM9
ACH-002247	IM9
IMR5	IMR5
IMR5_NERVOUS_SYSTEM	IMR5
IMR-5	IMR5
CDDB:129721	IMR5
ACH-002248	IMR5
ISTMEL1	ISTMEL1
ISTMEL1_SKIN	ISTMEL1
IST-MEL1	ISTMEL1
CDDB:129778	ISTMEL1
ACH-002143	ISTMEL1
ISTSL1	ISTSL1
ISTSL1_LUNG	ISTSL1
IST-SL1	ISTSL1
CDDB:129779	ISTSL1
ACH-002144	ISTSL1
ISTSL2	ISTSL2
ISTSL2_LUNG	ISTSL2
IST-SL2	ISTSL2
CDDB:129780	ISTSL2
ACH-002145	ISTSL2
JiyoyeP-2003	JiyoyeP-2003
CDDB:130256	JiyoyeP-2003
J-RT3-T3-5	J-RT3-T3-5
CDDB:130363	J-RT3-T3-5
K052	K052
CDDB:130425	K052
K2	K2
K2_SKIN	K2
CDDB:130465	K2
ACH-002147	K2
K5	K5
K5_THYROID	K5
CDDB:130512	K5
ACH-002148	K5
KARPAS45	KARPAS45
KARPAS45_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KARPAS45
KARPAS-45	KARPAS45
CDDB:130710	KARPAS45
ACH-002256	KARPAS45
KGN	KGN
KGN_OVARY	KGN
CDDB:130873	KGN
ACH-002149	KGN
KMOE2	KMOE2
KMOE2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KMOE2
KMOE-2	KMOE2
CDDB:131098	KMOE2
ACH-002258	KMOE2
KNS81FD	KNS81FD
KNS81FD_NERVOUS_SYSTEM	KNS81FD
CDDB:131151	KNS81FD
ACH-002259	KNS81FD
KOSC2	KOSC2
KOSC2_HEAD_AND_NECK	KOSC2
KOSC-2	KOSC2
CDDB:131294	KOSC2
ACH-002260	KOSC2
KP-N-S19s	KP-N-S19s
CDDB:131328	KP-N-S19s
KPNYS	KPNYS
KPNYS_NERVOUS_SYSTEM	KPNYS
KP-N-YS	KPNYS
CDDB:131329	KPNYS
ACH-002261	KPNYS
KY821	KY821
KY821_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KY821
CDDB:131494	KY821
ACH-002262	KY821
KYSE220	KYSE220
KYSE220_ESOPHAGUS	KYSE220
CDDB:131508	KYSE220
ACH-002263	KYSE220
KYSE50	KYSE50
KYSE50_ESOPHAGUS	KYSE50
CDDB:131510	KYSE50
ACH-002264	KYSE50
L82	L82
L82_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	L82
CDDB:131698	L82
ACH-001111	L82
LAN-1	LAN-1
CDDB:131741	LAN-1
LAN-5	LAN-5
CDDB:131744	LAN-5
LAN6	LAN6
LAN6_AUTONOMIC_GANGLIA	LAN6
LAN-6	LAN6
CDDB:131745	LAN6
ACH-001355	LAN6
LB1047RCC	LB1047RCC
LB1047RCC_KIDNEY	LB1047RCC
LB1047-RCC	LB1047RCC
CDDB:131904	LB1047RCC
ACH-002150	LB1047RCC
LB2241RCC	LB2241RCC
LB2241RCC_KIDNEY	LB2241RCC
LB2241-RCC	LB2241RCC
CDDB:131906	LB2241RCC
ACH-002151	LB2241RCC
LB2518MEL	LB2518MEL
LB2518MEL_SKIN	LB2518MEL
LB2518-MEL	LB2518MEL
CDDB:131908	LB2518MEL
ACH-002152	LB2518MEL
LB373MELD	LB373MELD
LB373MELD_SKIN	LB373MELD
LB373-MEL-D	LB373MELD
CDDB:131909	LB373MELD
ACH-002153	LB373MELD
LB647SCLC	LB647SCLC
LB647SCLC_LUNG	LB647SCLC
LB647-SCLC	LB647SCLC
CDDB:131910	LB647SCLC
ACH-002154	LB647SCLC
LB771HNC	LB771HNC
LB771HNC_HEAD_AND_NECK	LB771HNC
LB771-HNC	LB771HNC
CDDB:131911	LB771HNC
ACH-002265	LB771HNC
LB831BLC	LB831BLC
LB831BLC_BLADDER	LB831BLC
LB831-BLC	LB831BLC
CDDB:131912	LB831BLC
ACH-002266	LB831BLC
LB996RCC	LB996RCC
LB996RCC_KIDNEY	LB996RCC
LB996-RCC	LB996RCC
CDDB:131913	LB996RCC
ACH-002155	LB996RCC
LC41	LC41
LC41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	LC41
LC4-1	LC41
CDDB:131916	LC41
ACH-002267	LC41
LIM1215	LIM1215
LIM1215_LARGE_INTESTINE	LIM1215
CDDB:132225	LIM1215
ACH-001546	LIM1215
LU134A	LU134A
LU134A_LUNG	LU134A
LU-134-A	LU134A
CDDB:132556	LU134A
ACH-002051	LU134A
LU135	LU135
LU135_LUNG	LU135
LU-135	LU135
CDDB:132558	LU135
ACH-001549	LU135
LU139	LU139
LU139_LUNG	LU139
LU-139	LU139
CDDB:132559	LU139
ACH-002052	LU139
LU165	LU165
LU165_LUNG	LU165
CDDB:132561	LU165
ACH-002077	LU165
LU99A	LU99A
LU99A_LUNG	LU99A
CDDB:132563	LU99A
CVCL_1393	LU99A
ACH-002158	LU99A
MCCAR	MCCAR
MCCAR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MCCAR
CDDB:133393	MCCAR
ACH-002270	MCCAR
MDAMB330	MDAMB330
MDAMB330_BREAST	MDAMB330
CDDB:133506	MDAMB330
ACH-001358	MDAMB330
ME180	ME180
ME180_CERVIX	ME180
ME-180	ME180
CDDB:133628	ME180
ACH-001359	ME180
MEL202	MEL202
MEL202_UVEA	MEL202
CDDB:133751	MEL202
ACH-001554	MEL202
MFH-ino	MFH-ino
CDDB:133833	MFH-ino
MFM223	MFM223
MFM223_BREAST	MFM223
MFM-223	MFM223
CDDB:133834	MFM223
ACH-001819	MFM223
MHHPREB1	MHHPREB1
MHHPREB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MHHPREB1
MHH-PREB-1	MHHPREB1
CDDB:133878	MHHPREB1
ACH-002272	MHHPREB1
MKN28	MKN28
MKN28_STOMACH	MKN28
CDDB:134204	MKN28
ACH-002161	MKN28
MLMA	MLMA
MLMA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MLMA
CDDB:134240	MLMA
ACH-002274	MLMA
MM127	MM127
MM127_SKIN	MM127
CDDB:134265	MM127
ACH-001563	MM127
MM370	MM370
MM370_SKIN	MM370
CDDB:134280	MM370
ACH-001566	MM370
MM383	MM383
MM383_SKIN	MM383
CDDB:134281	MM383
ACH-001567	MM383
MM386	MM386
MM386_SKIN	MM386
CDDB:134283	MM386
ACH-001568	MM386
MM415	MM415
MM415_SKIN	MM415
CDDB:134286	MM415
ACH-001569	MM415
MM426	MM426
MM426_SKIN	MM426
CDDB:134288	MM426
ACH-001570	MM426
MMACSF	MMACSF
MMACSF_SKIN	MMACSF
MMAC-SF	MMACSF
CDDB:134313	MMACSF
ACH-002162	MMACSF
MN60	MN60
MN60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	MN60
MN-60	MN60
CDDB:134332	MN60
ACH-002275	MN60
MRK-nu-1	MRK-nu-1
CDDB:134547	MRK-nu-1
MS1LUNG	MS1LUNG
MS1_LUNG	MS1LUNG
MS-1	MS1LUNG
CDDB:134550	MS1LUNG
CVCL_1429	MS1LUNG
ACH-001958	MS1LUNG
MS751	MS751
MS751_CERVIX	MS751
CDDB:134555	MS751
ACH-001360	MS751
MUTZ-1	MUTZ-1
CDDB:134595	MUTZ-1
MZ1PC	MZ1PC
MZ1PC_PANCREAS	MZ1PC
CDDB:134704	MZ1PC
ACH-002164	MZ1PC
MZ2MEL	MZ2MEL
MZ2MEL_SKIN	MZ2MEL
MZ2-MEL	MZ2MEL
CDDB:134705	MZ2MEL
ACH-002165	MZ2MEL
MZ7-mel	MZ7-mel
CDDB:134706	MZ7-mel
N417	N417
CDDB:134779	N417
NCIN87	NCIN87
NCIN87_STOMACH	NCIN87
NCI-N87	NCIN87
N87	NCIN87
CDDB:134841	NCIN87
ACH-000427	NCIN87
idCell:576	NCIN87
NB10	NB10
NB10_NERVOUS_SYSTEM	NB10
CDDB:134940	NB10
ACH-002278	NB10
NB12	NB12
NB12_NERVOUS_SYSTEM	NB12
CDDB:134942	NB12
ACH-002279	NB12
NB13	NB13
NB13_NERVOUS_SYSTEM	NB13
CDDB:134945	NB13
ACH-002280	NB13
NB14	NB14
NB14_NERVOUS_SYSTEM	NB14
CDDB:134948	NB14
ACH-002281	NB14
NB1643	NB1643
NB1643_AUTONOMIC_GANGLIA	NB1643
CDDB:134952	NB1643
ACH-001303	NB1643
NB6	NB6
NB6_NERVOUS_SYSTEM	NB6
CDDB:134973	NB6
ACH-002284	NB6
NB7	NB7
NB7_NERVOUS_SYSTEM	NB7
CDDB:134975	NB7
ACH-002285	NB7
NBsusSR	NBsusSR
CDDB:134981	NBsusSR
NCCIT	NCCIT
NCCIT_TESTES	NCCIT
CDDB:134986	NCCIT
ACH-001578	NCCIT
NH12	NH12
NH12_AUTONOMIC_GANGLIA	NH12
NH-12	NH12
CDDB:135145	NH12
ACH-001603	NH12
NKM1	NKM1
NKM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NKM1
NKM-1	NKM1
CDDB:135255	NKM1
ACH-002290	NKM1
NOS1	NOS1
NOS1_BONE	NOS1
NOS-1	NOS1
CDDB:135319	NOS1
ACH-002067	NOS1
NTERA-S-cl-D1	NTERA-S-cl-D1
CDDB:135355	NTERA-S-cl-D1
OACP4C	OACP4C
OACP4C_ESOPHAGUS	OACP4C
CDDB:135494	OACP4C
ACH-002292	OACP4C
OCUBM	OCUBM
OCUBM_BREAST	OCUBM
OCUB-M	OCUBM
CDDB:135536	OCUBM
ACH-002179	OCUBM
OMC1	OMC1
OMC1_CERVIX	OMC1
OMC-1	OMC1
CDDB:135720	OMC1
ACH-002180	OMC1
OMM1	OMM1
OMM1_UVEA	OMM1
CDDB:135721	OMM1
ACH-002017	OMM1
OVCA433	OVCA433
OVCA433_OVARY	OVCA433
CDDB:135851	OVCA433
ACH-002182	OVCA433
NIHOVCAR3	NIHOVCAR3
NIHOVCAR3_OVARY	NIHOVCAR3
NIH:OVCAR-3	NIHOVCAR3
OVCAR-3	NIHOVCAR3
CDDB:135853	NIHOVCAR3
ACH-000001	NIHOVCAR3
idCell:579	NIHOVCAR3
P30OHK	P30OHK
P30OHK_HAEMATOPOIETIC_AND_LYMPHOID	P30OHK
P30-OHK	P30OHK
CDDB:136066	P30OHK
ACH-002059	P30OHK
PA1	PA1
PA1_OVARY	PA1
PA-1	PA1
CDDB:136126	PA1
ACH-001374	PA1
PFSK1	PFSK1
PFSK1_CENTRAL_NERVOUS_SYSTEM	PFSK1
PFSK-1	PFSK1
CDDB:137386	PFSK1
ACH-001711	PFSK1
Ramos-2G6-4C10	Ramos-2G6-4C10
CDDB:138143	Ramos-2G6-4C10
RCCAB	RCCAB
RCCAB_KIDNEY	RCCAB
CDDB:138177	RCCAB
ACH-002187	RCCAB
RCCER	RCCER
RCCER_KIDNEY	RCCER
CDDB:138178	RCCER
ACH-002188	RCCER
RCCFG2	RCCFG2
RCCFG2_KIDNEY	RCCFG2
CDDB:138179	RCCFG2
ACH-002189	RCCFG2
RCCJF	RCCJF
RCCJF_KIDNEY	RCCJF
CDDB:138180	RCCJF
ACH-002190	RCCJF
RCCJW	RCCJW
RCCJW_KIDNEY	RCCJW
CDDB:138181	RCCJW
ACH-002191	RCCJW
RCCMF	RCCMF
RCCMF_KIDNEY	RCCMF
CDDB:138182	RCCMF
ACH-002192	RCCMF
RERFLCFM	RERFLCFM
RERFLCFM_LUNG	RERFLCFM
RERF-LC-FM	RERFLCFM
CDDB:138408	RERFLCFM
ACH-002193	RERFLCFM
RH1	RH1
RH1_BONE	RH1
RH-1	RH1
CDDB:138445	RH1
ACH-002194	RH1
RH36	RH36
RH36_SOFT_TISSUE	RH36
CDDB:138446	RH36
ACH-001751	RH36
RO82W1	RO82W1
RO82W1_THYROID	RO82W1
RO82-W-1	RO82W1
CDDB:138507	RO82W1
ACH-001384	RO82W1
RPMI2650	RPMI2650
RPMI2650_SKIN	RPMI2650
RPMI-2650	RPMI2650
CDDB:138548	RPMI2650
ACH-001385	RPMI2650
RTSG	RTSG
CDDB:138616	RTSG
SAS	SAS
SAS_UPPER_AERODIGESTIVE_TRACT	SAS
CDDB:149072	SAS
ACH-002029	SAS
SBC1	SBC1
SBC1_LUNG	SBC1
SBC-1	SBC1
CDDB:149114	SBC1
ACH-002196	SBC1
SCH	SCH
SCH_STOMACH	SCH
CDDB:149191	SCH
ACH-002198	SCH
SKBR5	SKBR5
SKBR5_BREAST	SKBR5
CDDB:149738	SKBR5
ACH-002329	SKBR5
SKBR7	SKBR7
SKBR7_BREAST	SKBR7
CDDB:149739	SKBR7
ACH-002330	SKBR7
SKG-IIIa	SKG-IIIa
CDDB:149741	SKG-IIIa
SKGT4	SKGT4
SKGT4_OESOPHAGUS	SKGT4
CDDB:149742	SKGT4
ACH-001654	SKGT4
SKMG1	SKMG1
SKMG1_NERVOUS_SYSTEM	SKMG1
SK-MG-1	SKMG1
CDDB:149896	SKMG1
ACH-002304	SKMG1
SKN	SKN
SKN_ENDOMETRIUM	SKN
CDDB:149901	SKN
ACH-001655	SKN
SKPNDW	SKPNDW
SKPNDW_BONE	SKPNDW
CDDB:149923	SKPNDW
ACH-001193	SKPNDW
SK-UT-2	SK-UT-2
SKUT2	SK-UT-2
CDDB:149942	SK-UT-2
SR	SR
SR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SR
CDDB:150536	SR
ACH-001665	SR
SUM102PT	SUM102PT
SUM102PT_BREAST	SUM102PT
SUM-102PT	SUM102PT
CDDB:150783	SUM102PT
ACH-001388	SUM102PT
SUM1315MO2	SUM1315MO2
SUM1315MO2_BREAST	SUM1315MO2
SUM-1315MO2	SUM1315MO2
CDDB:150785	SUM1315MO2
ACH-001389	SUM1315MO2
SUM149PT	SUM149PT
SUM149PT_BREAST	SUM149PT
SUM-149PT	SUM149PT
CDDB:150787	SUM149PT
ACH-001390	SUM149PT
SUM159PT	SUM159PT
SUM159PT_BREAST	SUM159PT
SUM-159PT	SUM159PT
CDDB:150789	SUM159PT
ACH-001391	SUM159PT
SUM185PE	SUM185PE
SUM185PE_BREAST	SUM185PE
SUM-185PE	SUM185PE
CDDB:150791	SUM185PE
ACH-001392	SUM185PE
SUM190PT	SUM190PT
SUM190PT_BREAST	SUM190PT
CDDB:150793	SUM190PT
ACH-001393	SUM190PT
SUM229PE	SUM229PE
SUM229PE_BREAST	SUM229PE
CDDB:150794	SUM229PE
ACH-001394	SUM229PE
SUM44PE	SUM44PE
SUM44PE_BREAST	SUM44PE
SUM-44PE	SUM44PE
CDDB:150795	SUM44PE
ACH-001395	SUM44PE
SUM52PE	SUM52PE
SUM52PE_BREAST	SUM52PE
SUM-52PE	SUM52PE
CDDB:150796	SUM52PE
ACH-001396	SUM52PE
SUPB8	SUPB8
SUPB8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUPB8
SUP-B8	SUPB8
CDDB:150799	SUPB8
ACH-002308	SUPB8
SW13	SW13
SW13_ADRENAL_CORTEX	SW13
CDDB:150877	SW13
ACH-001401	SW13
SW626	SW626
SW626_OVARY	SW626
CDDB:150880	SW626
ACH-001399	SW626
SW684	SW684
SW684_SOFT_TISSUE	SW684
CDDB:150882	SW684
ACH-002309	SW684
SW756	SW756
SW756_CERVIX	SW756
CDDB:150883	SW756
ACH-001402	SW756
SW872	SW872
SW872_SOFT_TISSUE	SW872
CDDB:150884	SW872
ACH-002310	SW872
SW954	SW954
SW954_CERVIX	SW954
CDDB:150885	SW954
ACH-001400	SW954
SW962	SW962
SW962_VULVA	SW962
CDDB:150886	SW962
ACH-002200	SW962
SW982	SW982
SW982_SOFT_TISSUE	SW982
CDDB:150887	SW982
ACH-001274	SW982
TCYIK	TCYIK
TCYIK_CERVIX	TCYIK
TC-YIK	TCYIK
CDDB:152560	TCYIK
ACH-002201	TCYIK
TE12	TE12
TE12_ESOPHAGUS	TE12
TE-12	TE12
CDDB:152563	TE12
ACH-002311	TE12
TFK1	TFK1
TFK1_BILIARY_TRACT	TFK1
CDDB:152653	TFK1
ACH-001673	TFK1
TGBC1TKB	TGBC1TKB
TGBC1TKB_BILIARY_TRACT	TGBC1TKB
CDDB:152655	TGBC1TKB
ACH-001861	TGBC1TKB
TGBC24TKB	TGBC24TKB
TGBC24TKB_BILIARY_TRACT	TGBC24TKB
CDDB:152656	TGBC24TKB
ACH-002312	TGBC24TKB
TGW	TGW
TGW_AUTONOMIC_GANGLIA	TGW
CDDB:152657	TGW
ACH-001674	TGW
TMK1	TMK1
TMK1_STOMACH	TMK1
CDDB:152843	TMK1
ACH-002202	TMK1
TTC1240	TTC1240
TTC1240_SOFT_TISSUE	TTC1240
CDDB:153039	TTC1240
ACH-001210	TTC1240
TTC642	TTC642
TTC642_SOFT_TISSUE	TTC642
CDDB:153040	TTC642
ACH-001212	TTC642
TUR	TUR
TUR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	TUR
CDDB:153056	TUR
ACH-002314	TUR
U031	U031
U031_KIDNEY	U031
CDDB:153085	U031
ACH-002203	U031
U698M	U698M
U698M_HAEMATOPOIETIC_AND_LYMPHOID	U698M
U-698-M	U698M
CDDB:153099	U698M
ACH-001680	U698M
UMC11	UMC11
UMC11_LUNG	UMC11
UMC-11	UMC11
CDDB:153313	UMC11
ACH-001417	UMC11
UMSCC-14C	UMSCC-14C
CDDB:153318	UMSCC-14C
UMSCC-22A	UMSCC-22A
CDDB:153320	UMSCC-22A
UMSCC-22B	UMSCC-22B
CDDB:153321	UMSCC-22B
UMUC14	UMUC14
UMUC14_URINARY_TRACT	UMUC14
CDDB:153322	UMUC14
ACH-001408	UMUC14
VAESBJ	VAESBJ
VAESBJ_SOFT_TISSUE	VAESBJ
VA-ES-BJ	VAESBJ
CDDB:153490	VAESBJ
ACH-001702	VAESBJ
VAL	VAL
VAL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	VAL
CDDB:153519	VAL
ACH-001703	VAL
VMRCMELG	VMRCMELG
VMRCMELG_SKIN	VMRCMELG
VMRC-MELG	VMRCMELG
CDDB:153701	VMRCMELG
ACH-001704	VMRCMELG
WERI-Rb-1	WERI-Rb-1
CDDB:154033	WERI-Rb-1
